# Residuals  
# Time       	p            	Ux           	Uy           
0.00229      	7.217540e-03	1.556920e-04	7.619740e-04
0.0023       	6.948260e-03	1.538610e-04	7.525050e-04
0.00231      	6.593540e-03	1.524700e-04	7.454210e-04
0.00232      	7.057960e-03	1.506540e-04	7.365370e-04
0.00233      	7.862890e-03	1.487170e-04	7.276550e-04
0.00234      	7.568110e-03	1.465940e-04	7.186430e-04
0.00235      	7.379900e-03	1.442270e-04	7.099080e-04
0.00236      	9.375410e-03	1.414340e-04	7.003550e-04
0.00237      	1.043800e-02	1.372700e-04	6.853780e-04
0.00238      	1.267820e-02	1.324000e-04	6.678070e-04
0.00239      	9.477090e-03	1.363710e-04	6.855900e-04
0.0024       	8.631630e-03	1.358140e-04	6.852230e-04
0.00241      	9.283460e-03	1.343750e-04	6.809740e-04
0.00242      	1.020290e-02	1.326700e-04	6.759760e-04
0.00243      	1.003070e-02	1.305510e-04	6.697030e-04
0.00244      	1.146490e-02	1.265130e-04	6.591280e-04
0.00245      	1.339460e-02	1.200290e-04	6.427530e-04
0.00246      	8.645060e-03	1.303650e-04	6.695890e-04
0.00247      	8.781970e-03	1.312090e-04	6.723080e-04
0.00248      	1.162700e-02	1.322930e-04	6.757030e-04
0.00249      	1.148100e-02	1.337330e-04	6.796690e-04
0.0025       	9.103290e-03	1.426630e-04	7.153880e-04
0.00251      	1.268940e-02	1.456450e-04	7.346190e-04
0.00252      	1.157690e-02	1.447270e-04	7.318940e-04
0.00253      	1.085610e-02	1.660890e-04	8.537240e-04
0.00254      	1.046570e-02	1.631220e-04	8.241970e-04
0.00255      	1.223080e-02	1.432030e-04	7.198540e-04
0.00256      	1.555450e-02	1.258390e-04	6.659030e-04
0.00257      	1.449380e-02	1.220410e-04	6.546990e-04
0.00258      	1.548250e-02	1.236880e-04	6.570660e-04
0.00259      	1.198480e-02	1.275590e-04	6.667270e-04
0.0026       	1.025560e-02	1.251590e-04	6.650320e-04
0.00261      	9.078270e-03	1.239130e-04	6.653470e-04
0.00262      	8.294000e-03	1.237070e-04	6.682320e-04
0.00263      	7.967860e-03	1.242070e-04	6.726810e-04
0.00264      	8.420670e-03	1.252190e-04	6.782810e-04
0.00265      	8.531940e-03	1.266450e-04	6.846990e-04
0.00266      	9.038590e-03	1.283580e-04	6.918360e-04
0.00267      	8.210920e-03	1.302900e-04	7.004120e-04
0.00268      	8.705680e-03	1.324140e-04	7.112860e-04
0.00269      	8.702770e-03	1.329990e-04	7.152480e-04
0.0027       	8.510430e-03	1.326890e-04	7.154680e-04
0.00271      	6.787690e-03	1.337590e-04	7.224970e-04
0.00272      	7.187030e-03	1.353210e-04	7.322330e-04
0.00273      	7.414440e-03	1.337430e-04	7.267860e-04
0.00274      	8.149760e-03	1.339930e-04	7.299570e-04
0.00275      	8.310000e-03	1.361110e-04	7.418150e-04
0.00276      	9.155000e-03	1.367820e-04	7.465170e-04
0.00277      	8.028520e-03	1.399170e-04	7.639930e-04
0.00278      	7.610400e-03	1.409800e-04	7.707570e-04
0.00279      	8.388720e-03	1.423250e-04	7.787320e-04
0.0028       	9.165800e-03	1.440260e-04	7.886360e-04
0.00281      	8.655130e-03	1.485300e-04	8.137840e-04
0.00282      	7.603520e-03	1.639050e-04	9.089280e-04
0.00283      	6.735760e-03	1.399500e-04	7.696110e-04
0.00284      	6.724580e-03	1.391130e-04	7.669300e-04
0.00285      	7.603560e-03	1.405660e-04	7.751610e-04
0.00286      	8.722330e-03	1.432350e-04	7.888290e-04
0.00287      	1.048040e-02	1.330040e-04	7.414460e-04
0.00288      	1.251300e-02	1.202810e-04	7.042470e-04
0.00289      	1.072140e-02	1.222510e-04	7.104650e-04
0.0029       	1.254080e-02	1.229600e-04	7.123480e-04
0.00291      	1.314350e-02	1.333410e-04	7.479990e-04
0.00292      	1.082090e-02	1.279140e-04	7.335440e-04
0.00293      	1.213710e-02	1.229930e-04	7.296660e-04
0.00294      	1.228350e-02	1.331180e-04	7.482570e-04
0.00295      	1.202230e-02	1.443900e-04	7.960860e-04
0.00296      	1.304520e-02	1.413800e-04	7.784260e-04
0.00297      	1.291810e-02	1.359170e-04	7.535750e-04
0.00298      	1.106810e-02	1.400480e-04	7.747330e-04
0.00299      	7.445320e-03	1.455710e-04	8.033350e-04
0.003        	6.598670e-03	1.518070e-04	8.415220e-04
0.00301      	5.980700e-03	1.565890e-04	8.718940e-04
0.00302      	7.088270e-03	1.582280e-04	8.811070e-04
0.00303      	5.978300e-03	1.596090e-04	8.881650e-04
0.00304      	5.966010e-03	1.572220e-04	8.707130e-04
0.00305      	6.459840e-03	1.572850e-04	8.692950e-04
0.00306      	5.971100e-03	1.561680e-04	8.603520e-04
0.00307      	6.441800e-03	1.501000e-04	8.198570e-04
0.00308      	8.270530e-03	1.470010e-04	7.993980e-04
0.00309      	7.094410e-03	1.426840e-04	7.718860e-04
0.0031       	6.352400e-03	1.508660e-04	8.246490e-04
0.00311      	8.319250e-03	1.493920e-04	8.151150e-04
0.00312      	8.698610e-03	1.308530e-04	7.040650e-04
0.00313      	8.566930e-03	1.206580e-04	6.551910e-04
0.00314      	8.419290e-03	1.234370e-04	6.660620e-04
0.00315      	7.518490e-03	1.174700e-04	6.409840e-04
0.00316      	8.301340e-03	1.175230e-04	6.428790e-04
0.00317      	1.044460e-02	1.145080e-04	6.323490e-04
0.00318      	9.671010e-03	1.117930e-04	6.251690e-04
0.00319      	1.022850e-02	1.072660e-04	6.154290e-04
0.0032       	1.172430e-02	1.089530e-04	6.185310e-04
0.00321      	1.298330e-02	1.040000e-04	6.136040e-04
0.00322      	1.718730e-02	9.909690e-05	6.139080e-04
0.00323      	8.677640e-03	1.088650e-04	6.081790e-04
0.00324      	9.348940e-03	1.083700e-04	6.041990e-04
0.00325      	9.927390e-03	1.079530e-04	6.006370e-04
0.00326      	8.638790e-03	1.079030e-04	5.969680e-04
0.00327      	9.195740e-03	1.088200e-04	5.952960e-04
0.00328      	1.027160e-02	1.128510e-04	6.038870e-04
0.00329      	1.008200e-02	1.165630e-04	6.169630e-04
0.0033       	1.547670e-02	1.037190e-04	5.782240e-04
0.00331      	1.704170e-02	1.072420e-04	5.867270e-04
0.00332      	1.550380e-02	1.176880e-04	6.247920e-04
0.00333      	1.739290e-02	9.902750e-05	5.633390e-04
0.00334      	1.562270e-02	1.030840e-04	5.640260e-04
0.00335      	1.189900e-02	1.081950e-04	5.792660e-04
0.00336      	1.809630e-02	9.360530e-05	5.734140e-04
